상가업소번호,상호명,지점명,업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,시군구명,행정동코드,행정동명,법정동명,지번주소,도로명주소,경도,위도
MA0101202211A0016850,사막여우로스터리카페,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 진별리 506-16,강원특별자치도 영월군 김삿갓면 영월동로 1121-14,128.53628455837,37.1303230367028
MA0101202212A0027912,핑크문,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 507-16,강원특별자치도 영월군 김삿갓면 두릉골길 24-36,128.588411166322,37.1224731885598
MA0101202212A0031044,우디밸리,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 927-3,강원특별자치도 영월군 김삿갓면 김삿갓로 228-3,128.60261053683,37.0819095810488
MA0101202212A0041407,김삿갓,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 410,강원특별자치도 영월군 김삿갓면 영월동로 2057,128.600605536069,37.1239759293261
MA0101202212A0057084,칠부자2,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 715-4,강원특별자치도 영월군 김삿갓면 김삿갓로 654,128.603899475104,37.111047562659
MA0101202212A0067004,둥지,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 320,강원특별자치도 영월군 김삿갓면 영월동로 2158,128.611873027657,37.1215437877725
MA0101202212A0093536,칠부자민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 715,강원특별자치도 영월군 김삿갓면 김삿갓로 656,128.603665579466,37.1111588434102
MA0101202301A0006129,구름품은캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 예밀리 산 149,강원특별자치도 영월군 김삿갓면 솔숲길 503,128.604174157478,37.1448480968771
MA0101202301A0051931,지에스25영월김삿갓점,,G2,소매,G204,종합 소매,G20405,편의점,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 대야리 823-3,강원특별자치도 영월군 김삿갓면 영월동로 1278,128.543299199956,37.1177894527524
MA0101202301A0078716,강원산삼랜드,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 각동리 330,강원특별자치도 영월군 김삿갓면 길론길 3,128.525299219915,37.1156078265238
MA0101202302A0056070,강별캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 각동리 652,강원특별자치도 영월군 김삿갓면 강변로 1167-22,128.507629405922,37.1152752732148
MA0101202302A0084121,영월에이치에스시스템,,N1,시설관리·임대,N102,청소·방제,N10202,"산업설비, 운송장비 및 공공장소 청소업",영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 주문리 산 50-2,강원특별자치도 영월군 김삿갓면 모운동길 487-6,128.618460814614,37.138193930015
MA0101202303A0045226,엔투,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 779,강원특별자치도 영월군 김삿갓면 김삿갓로 497-35,128.604442985727,37.1010844974768
MA0101202305A0005942,내리솔밭캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 내리 386-4,강원특별자치도 영월군 김삿갓면 내리계곡로 1006-18,128.683163269675,37.101353412163
MA0101202305A0011541,이마트24영월고씨굴점,,G2,소매,G204,종합 소매,G20405,편의점,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 진별리 506-13,강원특별자치도 영월군 김삿갓면 영월동로 1131-15,128.536166011258,37.1294686480591
MA0101202305A0015562,브레드메밀,,I2,음식,I210,기타 간이,I21001,빵/도넛,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 예밀리 103,강원특별자치도 영월군 김삿갓면 예밀촌길 229-3,128.59029500981,37.1415214048215
MA0101202305A0084036,용담마을농촌체험휴양마을협의회,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 외룡리 651,강원특별자치도 영월군 김삿갓면 직실길 6-3,128.642441442639,37.1173310826279
MA0101202305A0187431,김삿갓강건너펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 외룡리 756,강원특별자치도 영월군 김삿갓면 직실길 96,128.633482979853,37.1192838361867
MA0101202305A0201980,아담빌리지,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 804,강원특별자치도 영월군 김삿갓면 김삿갓로 497-24,128.604926202718,37.0999967927656
MA0101202306A0041442,456펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 주문리 산 41-7,강원특별자치도 영월군 김삿갓면 모운동길 456,128.615939385833,37.1381652711976
MA0101202307A0065566,산골민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 옥동리 342,강원특별자치도 영월군 김삿갓면 영월동로 1667,128.569781948034,37.1286137288326
MA0101202308A0037990,늘보카페,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 옥동리 222-1,강원특별자치도 영월군 김삿갓면 영월동로 1616,128.568386128563,37.1242264615708
MA0101202311A0032035,내리계곡솔바람캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 내리 386-2,강원특별자치도 영월군 김삿갓면 내리계곡로 1039-14,128.682073363179,37.1024230054105
MA0101202406A0010342,김삿갓흙집이야기,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 775-3,강원특별자치도 영월군 김삿갓면 김삿갓로 497-43,128.604098153547,37.1018009301216
MA0101202406A0034987,배꼽장승,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 외룡리 164-2,강원특별자치도 영월군 김삿갓면 내리계곡로 1216,128.669375035035,37.1142519292334
MA0101202406A0144093,양씨판화미술관,,G2,소매,G218,장식품 소매,G21801,예술품 소매업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 주문리 166-6,강원특별자치도 영월군 김삿갓면 모운동길 463-18,128.616451521376,37.139491712193
MA0101202406A0206121,별하담,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 예밀리 산 139,강원특별자치도 영월군 김삿갓면 솔숲길 410,128.600366348759,37.1473411960782
MA0101202406A0325501,길벗펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 601-1,강원특별자치도 영월군 김삿갓면 김삿갓로 729,128.604920878181,37.1167999336545
MA0101202406A0371966,산에산산채농원,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 대야리 322-2,강원특별자치도 영월군 김삿갓면 마대길 192,128.559613444928,37.1112420757162
MA0101202406A0376645,고로개포토마을,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 327-3,강원특별자치도 영월군 김삿갓면 영월동로 2134,128.60891233438,37.1214668884774
MA0101202406A0431727,나조스트캠프,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 729-6,강원특별자치도 영월군 김삿갓면 김삿갓로 638,128.604337616349,37.1094198899636
MA0101202406A0504290,"고씨굴맛집,설원칡냉면",,I2,음식,I201,한식,I20106,냉면/밀면,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 진별리 506-1,강원특별자치도 영월군 김삿갓면 영월동로 1121-7,128.535986644309,37.1306152096328
MA0101202406A0505338,시절인연,,G2,소매,G219,식물 소매,G21901,꽃집,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 주문리 103,강원특별자치도 영월군 김삿갓면 모운동길 438,128.616833734644,37.1368286565697
MA0101202408A0000726,솔방안마,,Q1,보건의료,Q104,기타 보건,Q10402,유사 의료업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 주문리 165,강원특별자치도 영월군 김삿갓면 모운동길 461-23,128.614791748375,37.1392350417871
MA0101202409A0078383,별하담소매점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 예밀리 산 139,강원특별자치도 영월군 김삿갓면 솔숲길 410,128.600366348759,37.1473411960782
MA0101202410A0343752,산골약초농원,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 예밀리 452,강원특별자치도 영월군 김삿갓면 예밀촌길 307,128.588651202865,37.1468681605247
MA0101202410A0343800,산골식육점,,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 옥동리 342,강원특별자치도 영월군 김삿갓면 영월동로 1667,128.569781948034,37.1286137288326
MA0101202410A0343900,김삿갓토종마을,,G2,소매,G205,식료품 소매,G20501,곡물/곡분 소매업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 옥동리 241-1,강원특별자치도 영월군 김삿갓면 배골길 3-6,128.570275703997,37.1241924328833
MA0101202410A0344011,밀골농원,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 예밀리 829,강원특별자치도 영월군 김삿갓면 영월동로 1726-5,128.575412956521,37.1304760970618
MA0101202410A0358757,참살이농원,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 예밀리 148-1,강원특별자치도 영월군 김삿갓면 예밀촌길 226-5,128.591572078837,37.1407024003842
MA0101202410A0692361,금풍원장묘개발,,S2,수리·개인,S210,장례식장 ,S21001,장례식장,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 옥동리 623,강원특별자치도 영월군 김삿갓면 버드나무길 6-35,128.563076508242,37.1193592762502
MA0101202410A0781004,아트플라워,,G2,소매,G219,식물 소매,G21901,꽃집,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 진별리 506-20,강원특별자치도 영월군 김삿갓면 영월동로 1131-34,128.536611482865,37.1297962337056
MA0101202410A0839184,다슬기,,G2,소매,G205,식료품 소매,G20504,건어물/젓갈 소매업,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 외룡리 304,강원특별자치도 영월군 김삿갓면 영월동로 2605-13,128.657758959605,37.1175863409944
MA0101202410A0862594,수백랑,,P1,교육,P105,일반 교육,P10501,입시·교과학원,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 외룡리 638,강원특별자치도 영월군 김삿갓면 소미원길 53,128.642849239456,37.1195417996541
MA0101202411A0129368,김삿갓휴게소슈퍼,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 322,강원특별자치도 영월군 김삿갓면 영월동로 2150,128.610573023059,37.1212551312357
MA0101202412A0074666,김삿갓삿갓쉼터,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 각동리 126-20,강원특별자치도 영월군 김삿갓면 강변로 1390,128.529705381607,37.1137310739138
MA0101202412A0084362,삿갓반점,,I2,음식,I202,중식,I20201,중국집,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 598,강원특별자치도 영월군 김삿갓면 영월동로 2102,128.605243569148,37.1219581063644
MA0101202501A0011210,비탈길,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 각동리 45,강원특별자치도 영월군 김삿갓면 강변로 1458-4,128.537016382763,37.1153213270588
MA0101202501A0021546,동해다육,,G2,소매,G219,식물 소매,G21901,꽃집,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 주문리 330,강원특별자치도 영월군 김삿갓면 주실길 1-11,128.603517841247,37.1249546567367
MA0101202502A0055384,소담흙집,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 진별리 378-1,강원특별자치도 영월군 김삿갓면 베리골길 153,128.543278475599,37.1466839195258
MA0101202504A0053990,김삿갓반딧불민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750325,김삿갓면,김삿갓면,강원특별자치도 영월군 김삿갓면 와석리 894,강원특별자치도 영월군 김삿갓면 김삿갓로 291,128.6022323619,37.0869150893481
